LATITUDE,LONGITUDE,STATE,CITY,NAME,OBJECTID,ID,ADDRESS,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,ALT_NAME,OWNER,BEDS,TRAUMA,HELIPAD
31.92287504,-102.2221648,TX,MIDLAND,OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN,878,139479706,3300 SOUTH FM 1788,79706,(432) 561-5915,PSYCHIATRIC,OPEN,MIDLAND,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://oceanspermianbasin.com/,NOT AVAILABLE,PROPRIETARY,64,NOT AVAILABLE,N
26.16357422,-97.67216229,TX,HARLINGEN,PALMS BEHAVIORAL HEALTH,879,72878550,613 VICTORIA LANE,78550,(844) 601-4040,PSYCHIATRIC,OPEN,CAMERON,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.palmsbh.com/,NOT AVAILABLE,PROPRIETARY,94,NOT AVAILABLE,N
26.25310267,-98.20115591,TX,EDINBURG,BEHAVIORAL MEDICINE AT RENAISSANCE,880,78078539,5510 RAPHAEL DRIVE,78539,(956) 362-7293,PSYCHIATRIC,OPEN,HIDALGO,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dhr-rgv.com/Healthcare-Services/Behavioral-Hospital,NOT AVAILABLE,PROPRIETARY,87,NOT AVAILABLE,N
35.20065636,-101.9185355,TX,AMARILLO,THE PAVILIION,881,79979106,7201 EVANS,79106,(806) 354-1850,PSYCHIATRIC,OPEN,POTTER,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://pavilionnwtexashealthcare.com/,NOT AVAILABLE,PROPRIETARY,106,NOT AVAILABLE,Y
32.31119781,-95.2487673,TX,TYLER,EAST TEXAS MEDICAL CENTER BEHAVIORAL HEALTH CENTER,882,80275701,4101 UNIVERSITY BOULEVARD,75701,(903) 266-2253,PSYCHIATRIC,OPEN,SMITH,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.etmc.org/location/etmc-behavioral-health-center-in-tyler/,NOT AVAILABLE,NON-PROFIT,75,NOT AVAILABLE,N
30.61490177,-97.68063183,TX,GEORGETOWN,GEORGETOWN BEHAVIORAL HEALTH INSTITUE,883,82378626,3101 S AUSTIN AVE,78626,(512) 819-1100,PSYCHIATRIC,OPEN,WILLIAMSON,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.georgetownbehavioral.com/,NOT AVAILABLE,PROPRIETARY,118,NOT AVAILABLE,N
20.0223089,-155.6644209,HI,KAMUELA,NORTH HAWAII COMMUNITY HOSPITAL,884,2196743,67-1125 MAMALAHOA HWY,96743,(808) 885-4444,GENERAL ACUTE CARE,OPEN,HAWAII,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn/data,http://www.northhawaiicommunityhospital.org,NOT AVAILABLE,NON-PROFIT,33,NOT AVAILABLE,Y
30.65993299,-96.3507145,TX,BRYAN,CHI ST JOSEPH REHAB HOSPITAL,885,8877802,1600 JOSEPH DRIVE,77802,(979) 821-7579,REHABILITATION,OPEN,BRAZOS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.chistjoseph.org/locations/rehabilitation-center,CHRISTUS DUBUIS HOSPITAL OF BRYAN,NON-PROFIT,49,NOT AVAILABLE,N
32.90107033,-96.77052204,TX,DALLAS,HEALTHSOUTH REHABILITATION HOSPITAL OF DALLAS,886,15175230,7930 NORTHAVEN,75230,NOT AVAILABLE,REHABILITATION,OPEN,DALLAS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.healthsouthdallas.com/,RELIANT REHABILITATION HOSPITAL DALLAS,PROPRIETARY,60,NOT AVAILABLE,N
32.747384,-97.3395734,TX,FORT WORTH,HEALTHSOUTH REHABILITATION HOSPITAL OF FORTH WORTH,887,20776102,1212 WEST LANCASTER,76102,(817) 870-2336,REHABILITATION,OPEN,TARRANT,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.healthsouthfortworth.com/,NOT AVAILABLE,PROPRIETARY,60,NOT AVAILABLE,N
32.6620118,-97.41279008,TX,FORT WORTH,HEALTHSOUTH CITY VIEW REHABILITATION HOSPITAL,888,20876132,6701 OAKMONT BOULEVARD,76132,(817) 370-4700,REHABILITATION,OPEN,TARRANT,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.healthsouthcityview.com/,NOT AVAILABLE,PROPRIETARY,62,NOT AVAILABLE,N
29.99373522,-95.2773293,TX,HUMBLE,HEALTHSOUTH REHABILITATION HOSPITAL OF HUMBLE,889,30077338,19002 MCKAY DRIVE,77338,(281) 446-6148,REHABILITATION,OPEN,HARRIS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.healthsouthhumble.com/,NOT AVAILABLE,PROPRIETARY,90,NOT AVAILABLE,Y
32.31487664,-95.2777701,TX,TYLER,CHRISTUS TRINITY MOTHER FRANCES REHABILITATION HOSPITAL,890,53675701,3131 TROUP HIGHWAY,75701,(903) 510-7000,REHABILITATION,OPEN,SMITH,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.tmfrehabhospital.com,NOT AVAILABLE,PROPRIETARY,74,NOT AVAILABLE,N
29.54759011,-95.11754744,TX,WEBSTER,KINDRED REHABILITATION HOSPITAL CLEAR LAKE,891,55677598,655 EAST MEDICAL CENTER BOULEVARD,77598,(281) 286-1500,REHABILITATION,OPEN,HARRIS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.khrehabclearlake.com/,NOT AVAILABLE,PROPRIETARY,60,NOT AVAILABLE,N
33.87387587,-98.48467593,TX,WICHITA FALLS,HEALTHSOUTH REHABILITATION HOSPITAL OF WICHITA FALLS,892,56576302,3901 ARMORY ROAD,76302,(940) 720-5700,REHABILITATION,OPEN,WICHITA,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.healthsouthwichitafalls.com,NOT AVAILABLE,PROPRIETARY,63,NOT AVAILABLE,N
32.79157855,-96.78043674,TX,DALLAS,BAYLOR INSTITUTE FOR REHABILITATION,893,58075246,909 N. WASHINGTON AVENUE,75246,(214) 820-9300,REHABILITATION,OPEN,DALLAS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.baylorhealth.com/rehab,NOT AVAILABLE,NON-PROFIT,92,NOT AVAILABLE,Y
33.03536409,-97.07726192,TX,FLOWER MOUND,ICARE REHABILTATION HOSPITAL,894,135275022,3100 PETERS COLONY ROAD,75022,(214) 513-0310,REHABILITATION,OPEN,DENTON,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://icarerehabilitation.com/,CONTINUUM REHABILITATION HOSPITAL OF NORTH TEXAS,PROPRIETARY,41,NOT AVAILABLE,N
32.82601681,-96.86986391,TX,DALLAS,BAYLOR INSTITUTE FOR REHABILITATION AT NORTHWEST DALLAS,895,136475247,1340 EMPIRE CENTRAL DRIVE,75247,NOT AVAILABLE,REHABILITATION,CLOSED,DALLAS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.state.tx.us/chs/hosp/hosp2.shtm,NOT AVAILABLE,NOT AVAILABLE,PROPRIETARY,-999,NOT AVAILABLE,N
28.8557836,-97.02265217,TX,VICTORIA,PAM REHABILITATION HOSPITAL OF VICTORIA,896,142777904,101 JAMES COLEMAN DRIVE,77904,(361) 894-7830,REHABILITATION,OPEN,VICTORIA,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.warmsprings.org/,NOT AVAILABLE,PROPRIETARY,26,NOT AVAILABLE,Y
31.78905323,-106.508826,TX,EL PASO,LAS PALMAS REHABILITATION HOSPITAL,897,75379902,300 WAYMORE,79902,(915) 577-2600,REHABILITATION,OPEN,EL PASO,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://laspalmasdelsolhealthcare.com/,NOT AVAILABLE,PROPRIETARY,40,NOT AVAILABLE,N
33.77021768,-96.55128107,TX,DENISON,REBA MCENTIRE CENTER FOR REHABILITATION,898,75875020,1200 REBA MCENTIRE LANE,75020,(903) 416-1000,REHABILITATION,OPEN,GRAYSON,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.texomamedicalcenter.net/services/rehabilitation/inpatient-rehabilitation,NOT AVAILABLE,PROPRIETARY,21,NOT AVAILABLE,N
30.00839095,-97.85628014,TX,KYLE,WARM SPRINGS REHABILITATION HOSPITAL OF KYLE,899,77978640,5980 KYLE PARKWAY,78640,(512) 262-0821,REHABILITATION,OPEN,HAYS,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.warmsprings.org/our-facilities/outpatient-rehabilitation/warm-springs-rehabilitation-center-kyle/,NOT AVAILABLE,PROPRIETARY,40,NOT AVAILABLE,N
27.55637042,-99.49195932,TX,LAREDO,PROVIDENCE HOSPITAL,900,82178041,230 CALLE DEL NORTE,78041,(956) 693-5000,REHABILITATION,OPEN,WEBB,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.doctorshosplaredo.com/hospital-services/doctors-hospital-of-laredo-clinics/rehabilitation-at-providence-health-center,NOT AVAILABLE,PROPRIETARY,12,NOT AVAILABLE,N
35.21042221,-101.9127795,TX,AMARILLO,PHYSICIANS SURGICAL HOSPITAL - QUAIL CREEK,901,979124,6819 PLUM CREEK DRIVE,79124,(806) 354-6100,SPECIAL,OPEN,POTTER,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.physurg.com,NOT AVAILABLE,PROPRIETARY,20,NOT AVAILABLE,N
30.35051386,-97.75171622,TX,AUSTIN,NORTHWEST HILLS SURGICAL HOSPITAL,902,3278731,6818 AUSTIN CENTER BOULEVARD,78731,(512) 346-1994,SPECIAL,OPEN,TRAVIS,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.northwesthillssurgical.com/,NOT AVAILABLE,PROPRIETARY,8,NOT AVAILABLE,N
32.67980941,-97.11791224,TX,ARLINGTON,USMD HOSPITAL AT ARLINGTON,903,4376017,801 WEST I-20,76017,(817) 472-3400,SPECIAL,OPEN,TARRANT,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.usmdarlington.com,NOT AVAILABLE,PROPRIETARY,34,NOT AVAILABLE,N
32.68289778,-97.11697677,TX,ARLINGTON,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,904,4476015,707 HIGHLANDER BOULEVARD,76015,(817) 583-7100,SPECIAL,OPEN,TARRANT,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorarlington.com/,NOT AVAILABLE,PROPRIETARY,24,NOT AVAILABLE,N
29.70703136,-95.39707717,TX,HOUSTON,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,905,25977030,"1515 HOLCOMBE BOULEVARD, BOX 43",77030,NOT AVAILABLE,SPECIAL,OPEN,HARRIS,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.mdanderson.org/,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,631,NOT AVAILABLE,Y
33.60321011,-101.9155688,TX,LUBBOCK,LUBBOCK HEART HOSPITAL,906,35879416,4810 NORTH LOOP 289,79416,(806) 687-7777,SPECIAL,OPEN,LUBBOCK,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.lubbockhearthospital.com,NOT AVAILABLE,PROPRIETARY,74,NOT AVAILABLE,Y
29.61325343,-98.47736715,TX,SAN ANTONIO,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,907,47478258,18600 NORTH HARDY OAK BOULEVARD,78258,(210) 507-4092,SPECIAL,OPEN,BEXAR,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.southtexassurgical.com,NOT AVAILABLE,PROPRIETARY,30,NOT AVAILABLE,N
32.78817065,-96.78119411,TX,DALLAS,BAYLOR HEART AND VASCULAR CENTER,908,59075226,621 N. HALL STREET,75226,(214) 820-0600,SPECIAL,OPEN,DALLAS,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.baylorhearthospital.com/Dallas.html,NOT AVAILABLE,PROPRIETARY,64,NOT AVAILABLE,Y
29.59073867,-98.59035687,TX,SAN ANTONIO,CUMBERLAND SURGICAL HOSPITAL,909,143178249,5330 NORTH LOOP 1604 WEST,78249,(210) 877-8000,SPECIAL,OPEN,BEXAR,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://cumberlandsh.com/,VICTORY MEDICAL CENTER LANDMARK,PROPRIETARY,25,NOT AVAILABLE,N
29.7719621,-94.98134416,TX,BAYTOWN,ALTUS BAYTOWN HOSPITAL,912,76077521,1455 MANOR DR,77521,(281) 837-7600,SPECIAL,OPEN,HARRIS,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.altusbaytownhospital.org/,NOT AVAILABLE,PROPRIETARY,14,NOT AVAILABLE,N
35.20661691,-101.9186901,TX,AMARILLO,PHYSICIANS SURGICAL HOSPITAL - PANHANDLE CAMPUS,913,79879106,7100 WEST 9TH STREET,79106,(806) 212-0247,SPECIAL,OPEN,POTTER,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://physurg.com/,NOT AVAILABLE,PROPRIETARY,21,NOT AVAILABLE,N
34.12597718,-87.99076878,AL,HAMILTON,NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,919,4735570,1256 MILITARY STREET SOUTH,35570,(205) 921-6202,GENERAL ACUTE CARE,OPEN,MARION,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,http://www.nmhs.net/hamilton/,NOT AVAILABLE,NON-PROFIT,49,NOT AVAILABLE,Y
21.30047125,-157.8351435,HI,HONOLULU,SHRINERS HOSPITAL FOR  CHILDREN,922,2696826,1310 PUNAHOU ST,96826,(808) 941-4466,CHILDREN,OPEN,HONOLULU,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",https://data.hawaii.gov/Health/Hospitals-in-Hawaii/rwns-g4bn/data,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Hon olulu.aspx,NOT AVAILABLE,NON-PROFIT,16,NOT AVAILABLE,N
40.75782323,-95.03558055,IA,CLARINDA,MENTAL HEALTH INSTITUTE,923,12751632,1800 NORTH 16TH STREET,51632,(712) 542-2161,PSYCHIATRIC,CLOSED,PAGE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,http://dhs.state.ia.us/,NOT AVAILABLE,GOVERNMENT - STATE,35,NOT AVAILABLE,N
43.19630209,-112.3541696,ID,BLACKFOOT,IDAHO DOCTORS HOSPITAL,925,5183221,350 NORTH MERIDIAN ST,83221,(208) 785-2900,GENERAL ACUTE CARE,OPEN,BINGHAM,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,http://www.binghammemorial.org/idh.html,NOT AVAILABLE,NON-PROFIT,8,NOT AVAILABLE,N
43.47436602,-111.9879207,ID,IDAHO FALLS,MOUNTAIN VIEW HOSPITAL,926,5283404,2325 CORONADO STREET,83404,(208) 557-2700,GENERAL ACUTE CARE,OPEN,BONNEVILLE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,https://www.mountainviewhospital.org/,NOT AVAILABLE,NON-PROFIT,43,NOT AVAILABLE,Y
41.2055232,-90.75947344,IL,ALEDO,GENESIS MEDICAL CENTER ALEDO,928,98261231,409 NORTHWEST 9TH AVENUE,61231,(309) 582-9100,CRITICAL ACCESS,OPEN,MERCER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.genesishealth.com/facilities/hospital/aledo/genesis-medical-center-aledo/,NOT AVAILABLE,NOT AVAILABLE,22,NOT AVAILABLE,Y
41.65811419,-87.67783029,IL,BLUE ISLAND,METROSOUTH MEDICAL CENTER,929,5860406,12935 S GREGORY,60406,(708) 597-2000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.metrosouthmedicalcenter.com,NOT AVAILABLE,PROPRIETARY,180,NOT AVAILABLE,N
41.90253261,-87.68327659,IL,CHICAGO,PRESENCE SAINT MARY OF NAZARETH HOSPITAL CENTER,930,99860622,2233 WEST DIVISION STREET,60622,(312) 770-2000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.presencehealth.org/presence-saints-mary-and-elizabeth-medical-center-chicago,NOT AVAILABLE,NON-PROFIT,493,NOT AVAILABLE,Y
41.72650439,-87.56722618,IL,CHICAGO,ADVOCATE TRINITY HOSPITAL,931,2260617,2320 E 93RD ST,60617,(773) 967-2000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.advocatehealth.com/trinity,NOT AVAILABLE,NON-PROFIT,188,NOT AVAILABLE,N
42.04343765,-87.87903414,IL,DES PLAINES,CHICAGO BEHAVIORAL HOSPITAL,932,1560016,555 WILSON LANE,60016,(847) 768-5430,PSYCHIATRIC,OPEN,COOK,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.illinois.gov/,http://chicagobehavioralhospital.com/,NOT AVAILABLE,NON-PROFIT,113,NOT AVAILABLE,N
42.05559711,-87.89003761,IL,DES PLAINES,PRESENCE HOLY FAMILY MEDICAL CENTER,933,1160016,100 NORTH RIVER ROAD,60016,(847) 813-3176,LONG TERM CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.presencehealth.org,NOT AVAILABLE,NON-PROFIT,118,NOT AVAILABLE,Y
42.42623691,-88.60704005,IL,HARVARD,MERCY HARVARD HOSPITAL,934,16760033,901 GRANT STREET,60033,(815) 943-5431,CRITICAL ACCESS,OPEN,MCHENRY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.mercyhealthsystem.org,NOT AVAILABLE,NON-PROFIT,35,NOT AVAILABLE,Y
34.13189955,-116.2751392,CA,JOSHUA TREE,HI-DESERT MEDICAL CENTER,935,16692252,6601 WHITE FEATHER ROAD,92252,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SAN BERNARDINO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.hdmc.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,179,NOT AVAILABLE,Y
32.85234511,-116.9741142,CA,SANTEE,EDGEMOOR GERIATRIC HOSPITAL,936,11692071,655 PARK CENTER DRIVE,92071,NOT AVAILABLE,PSYCHIATRIC,OPEN,SAN DIEGO,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.sdcounty.ca.gov,NOT AVAILABLE,GOVERNMENT - LOCAL,192,NOT AVAILABLE,N
35.46271761,-120.6348906,CA,ATASCADERO,DEPARTMENT OF STATE HOSPITAL - ATASCADERO,937,2293423,10333 EL CAMINO REAL,93423,(805) 468-2000,PSYCHIATRIC,OPEN,SAN LUIS OBISPO,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.dsh.ca.gov/atascadero/,ATASCADERO STATE HOSPITAL,GOVERNMENT - STATE,1275,NOT AVAILABLE,N
38.62709551,-122.864402,CA,HEALDSBURG,HEALDSBURG DISTRICT HOSPITAL,938,15895448,1375 UNIVERSITY STREET,95448,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SONOMA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.nschd.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,43,NOT AVAILABLE,N
34.58287763,-118.1443669,CA,PALMDALE,PALMDALE REGIONAL MEDICAL CENTER,939,33993551,38600 MEDICAL CENTER DRIVE,93551,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.palmdaleregional.com,NOT AVAILABLE,PROPRIETARY,157,NOT AVAILABLE,Y
34.09750932,-117.8346358,CA,SAN DIMAS,SAN DIMAS COMMUNITY HOSPITAL,940,38991773,1350 WEST COVINA BOULEVARD,91773,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.sandimashospital.com,NOT AVAILABLE,PROPRIETARY,101,NOT AVAILABLE,N
34.10086879,-118.1059188,CA,SAN GABRIEL,SAN GABRIEL VALLEY MEDICAL CENTER,941,39191776,438 W. LAS TUNAS DRIVE,91776,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.sgvmc.org,NOT AVAILABLE,PROPRIETARY,273,NOT AVAILABLE,N
33.71950227,-117.168033,CA,SUN CITY,MENIFEE VALLEY MEDICAL CENTER,942,28592585,28400 MCCALL BOULEVARD,92585,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,RIVERSIDE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.valleyhealthsystem.com,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,84,NOT AVAILABLE,N
33.9190012,-117.4598561,CA,RIVERSIDE,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,943,38092503,9990 COUNTY FARM ROAD,92503,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,RIVERSIDE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.rcrmc.org,NOT AVAILABLE,GOVERNMENT - LOCAL,77,NOT AVAILABLE,N
38.73039978,-121.2861748,CA,ROSEVILLE,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,944,49395661,101 CIRBY HILLS DRIVE,95661,NOT AVAILABLE,PSYCHIATRIC,OPEN,PLACER,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.telecarecorp.com/programs/30,NOT AVAILABLE,PROPRIETARY,16,NOT AVAILABLE,N
36.86088585,-119.7892519,CA,FRESNO,FRESNO HEART AND SURGICAL HOSPITAL,945,13993720,15 E. AUDUBON DRIVE,93720,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,FRESNO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.fresnoheartandsurgical.org,NOT AVAILABLE,PROPRIETARY,57,NOT AVAILABLE,N
36.83997451,-119.7605535,CA,FRESNO,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,946,39693720,7173 NO. SHARON AVENUE,93720,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,FRESNO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.sjvrehab.com,NOT AVAILABLE,PROPRIETARY,62,NOT AVAILABLE,Y
40.10167816,-123.7922546,CA,GARBERVILLE,JEROLD PHELPS COMMUNITY HOSPITAL,947,17595542,733 CEDAR STREET,95542,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,HUMBOLDT,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.shchd.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,17,NOT AVAILABLE,N
